Identifier,Character,Dialogue,Filename,Line Number
start_f80400d6,n,"The girl, who was now blushing brightly, turned her back to me and stormed off with a huff, her arms crossed indignantly.",game/script.rpy,2439
start_5ce6b249,mc,"Hehe~ I guess I better get up before she decides to return and kick me into gear. Thanks for wake up call, Narumi-chan.",game/script.rpy,2441
start_733ae12b,n,"After apologizing to Miyo, explaining that it was merely a joke, the girl had decided that she wanted to train each of us personally.",game/script.rpy,2445
start_ae95af41,n,"We both waited for Miyo to show up for the first part of the program, which was to take place in the town square.",game/script.rpy,2446
start_49110bbf,n,"It reminded me of a training camp at the dojo, although I had the feeling that this was about to turn out to be more fun.",game/script.rpy,2447
start_8ca4d40d,n,"As we waited, I noticed that preparations were being made for what looked like a festival.",game/script.rpy,2448
start_2c3d5f4d,n,"I asked Narumi about it, and she told me that it was an annual celebration, happening a few days from now. As we chatted, Miyo turned up, sword in hand and a faint smirk upon her face.",game/script.rpy,2449
start_857f3a78,Miyo,"Perfect. It seems like you're ready. If there is something every warrior needs, it's strength and discipline. With this in mind... let us start with running laps around the village!",game/script.rpy,2454
start_77f473ea,Narumi,"Ohhhh, no, not laps!",game/script.rpy,2457
start_b3ec3e0a,mc,That's all?,game/script.rpy,2458
start_36a00701,Miyo,"Yes, and those who slack off will be punished! Now, run!",game/script.rpy,2461
start_b11614b6,n,"Without any warning, Miyo drew her sword and pointed it at the two of us. Cringing, Narumi tugged at my arm, making it clear that our teacher wasn't joking.",game/script.rpy,2469
start_63a32fba,Miyo,"Let's get down to it, shall we!",game/script.rpy,2470
start_760b924c,Narumi,Oh no... She's enjoying this far too much...,game/script.rpy,2471
start_d49899a3,Miyo,We will defeat those spirits!,game/script.rpy,2474
start_6404ac3a,mc,Oh boy...,game/script.rpy,2475
start_4e96c3fa,Miyo,"Quit your yapping, and get to running! Unless you're eager to feel the edge of my sword!",game/script.rpy,2478
start_695c05ca,Narumi,"Uuugh, yeah, she's totally enjoying. Come on, Takahiro-kun, let's get going. She's not going to be reasoned with like this.",game/script.rpy,2481
start_72495e2c,mc,She's a freaking drill sergeant...!,game/script.rpy,2484
start_f16b1e04,n,"As I started to run alongside Narumi, I decided to finally take the exercise seriously. All things considered, I was surprised at the pace Narumi was running at.",game/script.rpy,2485
start_c7db45cc,n,"Even though I felt like I could brag a bit about my own physical strength, her stamina was clearly superior to mine. After several hours of running, I found myself on my back.",game/script.rpy,2486
start_d53ef798,n,"My breathing was ragged and heavy, while Narumi was still standing upright, although visibly exhausted, judging from her panting.",game/script.rpy,2487
start_d8b85bc0,n,"Miyo had also been keeping up with us, and while she was panting too, she still looked fit to fight and ready to go.",game/script.rpy,2488
start_8029b7db,mc,D-Do you do this every day?,game/script.rpy,2489
start_0add26c3,Miyo,"Not every day, no. Otherwise, we would not get no patrolling done. But I cannot fault you for your spirit. You both did well.",game/script.rpy,2494
start_db144a29,Narumi,That was... harder than... anything we've ever done before...,game/script.rpy,2495
start_439d23b0,mc,I wouldn't be surprised if Miyo-san ends up being the final boss some day. Your strength and stamina are clearly beyond human capabilities.,game/script.rpy,2496
start_8181cefa,Narumi,"Clearly! Maybe she's some kind of spirit, here to be mean to us on a superhuman level!",game/script.rpy,2497
start_69a6b1f0,Miyo,"Narumi, how would you like to run ten more laps around the village?",game/script.rpy,2498
start_928f5680,Narumi,"Ah! No! I'm sorry, great Miyo! Please forgive me! I was just kidding!",game/script.rpy,2501
start_3cec49fd,mc,"You think we'll be allowed a break, if we pray to the almighty guardian spirit of this village?",game/script.rpy,2502
start_8de8dc61,n,"I eyed Miyo as I attempted to hold back my smile, clapping my hands together in a prayer. Narumi giggled and followed my example.",game/script.rpy,2505
start_17015ee2,mc,"Oh, mighty Miyo-sama! You, who watch over this village, please bless us with a short break! And maybe a lot of money and a beautiful wife, and--",game/script.rpy,2506
start_6f966369,mc,"Okay, a break is fine.",game/script.rpy,2507
start_770d8b69,Miyo,"You two idiots want a break that badly? Fine, I have an idea. Elder-sama needs his baths cleaned. That ought to loosen you up for the next part of the training!",game/script.rpy,2510
start_84f567a8,mc,"You hear that, Narumi-chan? We get to play at the hot springs!",game/script.rpy,2511
start_a9a6bdb3,Narumi,Yaaay!,game/script.rpy,2514
start_610f6d60,n,"Clapping my hands one final time, I took Narumi and Miyo's hands by surprise, and dragged the two girls toward the village elder's house.",game/script.rpy,2515
start_fe36fb9d,Miyo,"Ahh! Wh-What are you doing? Let go of me, right this instant!",game/script.rpy,2518
start_c4c8f0cb,mc,"Miyo-san, it won't do you any good to be serious like that all the time! Let's have some fun!",game/script.rpy,2519
start_21ed0f31,n,"The three of us quickly reached the hot springs, and were soon preparing to begin our work.",game/script.rpy,2520
start_37993025,n,"However, it didn't take long for the somewhat serious cleaning work to turn into a series of silly games as I started chasing Narumi around with a soap soaked sponge, shouting in a nefarious tone.",game/script.rpy,2522
start_fe208abc,mc,"I'm the soap monster! Prepare to be washed, foolish warrior!",game/script.rpy,2523
start_19cb12d1,Narumi,"Ahhh! No! The evil soap spirit has appeared! Do not fear, citizens of Hot Spring Village! Hyah!",game/script.rpy,2528
start_cd7a981f,n,"The girl grabbed her mop and thrust it forwards, brandishing it like Miyo would have her katana.",game/script.rpy,2529
start_044f5564,Narumi,"I am the village's protector, Tsunderino Miyo! I will vanquish all who oppose me!",game/script.rpy,2532
start_bc071e7e,Miyo,Will you two stop messing around? We have work to do!,game/script.rpy,2535
start_9a2ff79a,mc,"It's the dreadful Miyo, nemesis of all spirits. Today is the day you fall!",game/script.rpy,2536
start_07c92d61,Narumi,Hyaah! Never! I will defend this place until my last breath! Hah!,game/script.rpy,2537
start_d9a820c8,n,"Brandishing her mop in a candid fashion, she clearly didn't mean to do any real harm. Using my sponges, I batted it away with ease.",game/script.rpy,2538
start_602341c3,mc,Then today shall be your last!,game/script.rpy,2539
start_26aeda6a,Miyo,I told you to knock it off!,game/script.rpy,2542
start_69cc5444,n,"I laughed menacingly when a playful push from Narumi caught me off guard. I staggered backwards, my foot slipping on a bar of soap.",game/script.rpy,2543
start_cd7193a6,n,"With a startled yelp of surprise, I felt myself topple over backwards, bumping into Miyo.",game/script.rpy,2544
start_26e26791,n,"As I lost my balance completely, I let go of the sponge, sending it flying towards Narumi, who caught it on the face. I moved forwards to apologize to the woman, when, from behind me, I heard a yelp, and a loud splash.",game/script.rpy,2549
start_d84eb699,Narumi,Uh oh...,game/script.rpy,2552
start_c5cf95aa,mc,I... don't want to look... do I?,game/script.rpy,2553
start_60af888e,n,"As I slowly turned around, my fears seemed to have been confirmed. Pulling herself from the water was Miyo, soaked from head to toe.",game/script.rpy,2556
start_14b6efa7,n,The anger that radiated off of her made her look like the devil himself.,game/script.rpy,2557
start_015d627b,Miyo,You two...,game/script.rpy,2558
start_5077c76e,Narumi,"I'm sorry! I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry! It was Takahiro-kun's fault! He started it!",game/script.rpy,2559
start_ebf35af6,mc,Traitor! You can't blame me for--,game/script.rpy,2560
start_29a2df38,n,"My eyes caught sight of Miyo's clothes, which I finally noticed had turned see-through.",game/script.rpy,2561
start_33f4d3dc_1,Miyo,...,game/script.rpy,2562
start_9124aab7,Narumi,"I bet he did it, so he could see you soaking wet like last night!",game/script.rpy,2563
start_c1688a57,mc,T-That wasn't part of the plan!,game/script.rpy,2564
start_3ccba21b,Miyo,What... plan?,game/script.rpy,2565
start_951c388f,Narumi,"He's joking! It was just a joke! Seriously, Takahiro-kun and I were just playing around! It was an accident! Please forgive us!",game/script.rpy,2566
start_9c218213,mc,"Y-Yeah, you should forgive us. We were just having a bit of fun! We didn't mean to have it turn out like this.",game/script.rpy,2567
start_f8e24aa3,Narumi,H-He's right!,game/script.rpy,2568
start_265c2c4e,Miyo,"I told you both not to play around. I told you both to keep working. Hikage, I will deal with you later. Leave! Takahiro, you need to be punished now!",game/script.rpy,2569
start_b290bab9,Narumi,What? That's not fair! It was an accident!,game/script.rpy,2570
start_982b39ea,mc,"It was an honor to have fought alongside you, Narumi-chan. My will has not yet been written, but I leave all of my belongings to anyone who wants it.",game/script.rpy,2571
start_97c8741c,Narumi,"I'm not leaving. If you're going to punish him, punish me too! Besides, I bet you're only doing this because you want to spend more time with him!",game/script.rpy,2572
start_c95bf053,Miyo,"WHAT!? Tha-That's ridiculous! What ever gave you that idea? I d-don't even l-like him! Besides, you're the one spending too much time with him!",game/script.rpy,2573
start_e3b29d63,mc,"H-Hold on, what are you talking about?",game/script.rpy,2574
start_c851decf,Narumi,Hah! You admit it. You're jealous because I get to spend more time with him than you. Busted!,game/script.rpy,2575
start_b1d66a27,Miyo,"Th-That's complete nonsense! I just want to spar with him! Shut up, Narumi! Takahiro, prepare yourself! We are going to spar, right now! WITHOUT Narumi and her big butt interrupting us!",game/script.rpy,2576
start_cab491c6,Narumi,Hey! Now I KNOW you're jealous! My figure is divine!,game/script.rpy,2577
start_e3a9e598,mc,Spar? Right here? Right now? But you're soaked!,game/script.rpy,2578
start_e3695a71,Miyo,A warrior should not worry about such things. Battles can be fought in the lashing rain or beneath the burning sun. But they must be fought!,game/script.rpy,2579
start_81354773,Narumi,"Pfft, she just wants to show off her goods!",game/script.rpy,2580
start_938cf36b,mc,I'm going to regret this...,game/script.rpy,2581
start_9acc9627,n,"I sighed deeply as I took on a combative stance, certain that something was going to end up going wrong.",game/script.rpy,2582
start_8881dae2,n,"Soaked as she was, fighting against me, someone who uses grapples and throws? She was practically asking for trouble.",game/script.rpy,2583
start_290a3b31,Miyo,"This is a perfect opportunity. Sometimes, your greatest strength can become your own worst enemy. Get in here, Takahiro! We will spar like this, knee-deep in water. This will be a fine test of your skills!",game/script.rpy,2584
start_5c08b332,n,"The girl made her way to the edge of the water, and grabbed a discarded mop.",game/script.rpy,2585
start_b44ddabd,n,"It took a lot of willpower not to glance at her soaked figure as her clothes clung to her body. I eventually made it into the water, taking a defensive stance as she moved back towards the center of the pool.",game/script.rpy,2586
